398| The recurrent cascade-correlation architecture. | Morgan Kaufmann. | San Mateo, CA: || (1991). || 3, | 190-205. ||| Advances in Neural Information Processing Systems|| In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors, ||||396| Fahlman, S. E. ;;;;;;;;;;;;;;;;;;;;;;;
397| The recurrent cascade-correlation architecture. | Morgan Kaufmann. | San Mateo, CA: || (1991). ||3, | 190-205. ||| Advances in Neural Information Processing Systems || In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors, ||||396| Fahlman, S. E. ;;;;;;;;;;;;;;;;;;;;;;;
396| The recurrent cascade-correlation architecture. | Morgan Kaufmann. | San Mateo, CA: || (1991). ||3, | 190-205. ||| Advances in Neural Information Processing Systems || In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors, ||||396| Fahlman, S. E. ;;;;;;;;;;;;;;;;;;;;;;;
395| The Cascade-Correlation Learning Architecture. | Morgan Kaufmann, | San Mateo CA, |(San Mateo), | 1990. || vol.2, | pp. 524-532, ||| Advances in Neural Information Processing Systems (NIPS89), || In Touretzky, D., editor, ||||247| S. E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
394|The Cascade-Correlation Learning Architecture, | Morgan Kaufmann. | San Mateo, CA: |(San Mateo), | (1991): || 2, | pp. 524-532 ||| in Advances in Neural Information Systems II, || D. E. Touretzky, ed. ||||247| S. E. Fahlman and C. Lebiere ;;;;;;;;;;;;;;;;;;;;;;;
393| The Cascade-Correlation Learning Architecture, | Morgan Kaufmann Publishers, Inc., | Denver, Colorado, |(San Mateo), | 1990, ||2, | pp. 524-532. ||| in Neural Information Processing Systems || Editors D. Touretzky, ||||247| S. E. Fahlman and C. Lebiere, ;;;;;;;;;;;;;;;;;;;;;;;
392|The Cascade-Correlation Learning Architecture, | Morgan Kauf-mann Publishers, Inc., | Denver, Colorado, |(San Mateo), | (1990), || 2, | pp. 524-532. ||| in Neural Information Processing Systems|| Editors D. Touretzky, ||||247| S. E. Fahlman and Lebiere C. ;;;;;;;;;;;;;;;;;;;;;;;
391| The Cascade-Correlation Learning Architecture. | Morgan Kaufmann. | San Mateo: |(San Mateo), | (1990),|| 2, | 524-532. ||| In Advances in Neural Information Processing Systems II (Denver 1989), || ed. D.S. Touretzky, ||||247| Fahlman, S.E. and Lebiere C. ;;;;;;;;;;;;;;;;;;;;;;;
390| The Cascade Correlation Learning Architecture.| Morgan-Kauffman, | San Mateo, CA: |(San Mateo), | (1990). || 2. | pp 524-532. ||| In Neural Information Systems|| Touretzky, D. S. (ed). ||||247| Fahlman, S. E. and Lebiere, C. ;;;;;;;;;;;;;;;;;;;;;;;
39| Learning in hyperacuity: influence of stimulus range and of feedback. | in press. ||| (1992). |Vision Research.|||||||||||1911| Fahle, M. W. and Edelman, S. ;;;;;;;;;;;;;;;;;;;;;;;
389| The Cascade Correlation Learning Architecture.| Morgan-Kauffman, | San Mateo, CA: |(San Mateo), | (1990). || 2. | pp 524-532. ||| In Neural Information Systems|| Touretzky, D. S. (ed). ||||247| Fahlman, S. E. and Lebiere, C. ;;;;;;;;;;;;;;;;;;;;;;;
"388| ""The Cascade-Correlation Learning Architecture,"" | Morgan Kaufmann, | San Francisco: |(San Mateo), | 1990. || 2, | pp. 524-532, ||| Advances in Neural Information Processing Systems, || in Touretzky, D., (ed.), ||||247| Fahlman, S., and Lebiere, C., ";;;;;;;;;;;;;;;;;;;;;;;
387| The cascade-correlation learning architecture.| Morgan Kauffman.| San Mateo, CA: |(San Mateo), | (1990). || 2. |||| Advances in Neural Information Processing Systems|| In Touretzky (Ed.),||||247| Fahlman, S. E. & Lebiere, C. ;;;;;;;;;;;;;;;;;;;;;;;
386| The cascade-correlation learning architecture. | Morgan Kauffman. | San Mateo, CA: |(San Mateo), | (1990). || 2. |||| Advances in Neural Information Processing Systems|| In Touretzky (Ed.), ||||247| Fahlman, S. E. & Lebiere, C. ;;;;;;;;;;;;;;;;;;;;;;;
385| The cascade-correlation learning architecture, | Morgan Kaufmann, | San Mateo, CA, |(San Mateo), | 1990. || Vol.2, | 2, pp. 524-532, ||| Advances in Neural Information Processing Systems || In Touretzky, D., editor, ||||247| S.E. Fahlman and C. Lebiere, ;;;;;;;;;;;;;;;;;;;;;;;
384| The cascade-correlation learning architecture, | Morgan Kaufmann,  | San Mateo, CA, |(San Mateo), | 1990. || Vol.2, | 2, pp. 524-532, ||| Advances in Neural Information Processing Systems|| In Touretzky, D., editor, ||||247| S.E. Fahlman and C. Lebiere, ;;;;;;;;;;;;;;;;;;;;;;;
"383| ""The cascade-correlation learning architecture"", | Morgan Kaufmann, | San Mateo, CA, |(San Mateo), | 1990. || Vol.2, | 2, pp. 524-532, ||| Advances in Neural Information Processing Systems || In Touretzky, D., editor, ||||247| S.E. Fahlman and C. Lebiere, ";;;;;;;;;;;;;;;;;;;;;;;
"382| ""The cascade-correlation learning architecture"", | Morgan Kaufmann, | San Mateo, CA, |(San Mateo), | 1990. || Vol.2, | 2, pp. 524-532, ||| Advances in Neural Information Processing Systems || In Touretzky, D., editor, ||||247| S.E. Fahlman and C. Lebiere, ";;;;;;;;;;;;;;;;;;;;;;;
381| The cascade-correlation learning architecture. | IEEE, Morgan Kaufmann, | San Mateo, CA, |(San Mateo), | 1990. || 2, | pages 524-532, ||| Advances in Neural Information Processing Systems, || In D. Touretzky, editor, ||||247| S. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
380| The cascade-correlation learning architecture. | IEEE, Morgan Kaufmann, | San Mateo, CA, |(San Mateo), | 1990. || 2, | pages 524-532, ||| Advances in Neural Information Processing Systems, || In D. Touretzky, editor, ||||247| S. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
38| (1991) Parallel perception of vernier offsets, curvature, and chevrons in humans. ||||| Vis. Res., | 31: | 2149-2184. |||||||||1910| Fahle, M. ;;;;;;;;;;;;;;;;;;;;;;;
379| The cascade correlation learning algorithm. |Morgan-Kauffman,|  San Mateo, CA, |(San Mateo), | 1990. || 2, | pages 524-532. ||| Neural Information Processing Systems||  In D.S. Touretzky, editor, ||||247| S. E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
378| The cascade-correlation learning architecture. | Morgan Kauf-man, | San Mateo, CA: |(San Mateo), | 1990. || 2, | pages 524-532. ||| In Advances in Neural Information Processing Systems II, || In Touretzky, D., editor, ||||247| Scott E. Fahlman and Christian Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
377| The cascade-correlation learning architecture. | Morgan Kaufmann. | San Mateo,|(San Mateo), | 1990. || volume 2, | pages 524-532, ||| Advances in Neural Information Processing Systems, ||  In D.S. Touretzky, editor, ||||247| S.E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
376| The cascade-correlation learning architecture. | Morgan Kaufmann. | San Mateo,|(San Mateo), | 1990. || volume 2, | pages 524-532, ||| Advances in Neural Information Processing Systems, ||  In D.S. Touretzky, editor, ||||247| S.E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
375| The Cascade-Correlation Learning Architecture. | Morgan Kauffman, | San Mateo, CA: |(San Mateo), | 1990. ||2, |||| In Advances in Neural Information Processing Systems || Touretzky, Ed. ||||247| Scott E. Fahlman and Christian Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
374| The Cascade-Correlation Learning Architecture. | Morgan Kauffman, | San Mateo, CA: |(San Mateo), | 1990. || 2, |||| In Advances in Neural Information Processing Systems|| Touretzky, Ed. ||||247| Scott E. Fahlman and Christian Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
373| The Cascaded-Correlation Learning Architecture. | Morgan Kaufmann. | San Mateo, CA: |(San Mateo), | 1990. || 2, | 524-532, ||| In: Advances in Neural Information Processing Systems, || In Touretzky, D., editor, ||||247| S.E. Fahlman and Lebiere C. ;;;;;;;;;;;;;;;;;;;;;;;
372| The cascade-correlation learning architecture. | Morgen Kaufmann, | San Mateo, CA: |(San Mateo), | 1990. ||2.|||| Advances in Neural Information Processing Systems || In D. S. Touretzky, editor, ||||247| S.E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
"371| ""The cascade-correlation learning architecture,"" | Morgan Kaufmann Publishers, | (San Mateo, CA), |(San Mateo), | 1990. ||2| pp. 524- ed.532, ||| in Advances in Neural Information Processing Systems ||D. Touretzky, ed. ||||247| S. Fahlman, ";;;;;;;;;;;;;;;;;;;;;;;
"370| ""The Cascade-Correlation Learning Architecture"", | Morgan Kaufman| San Mateo, CA: |(San Mateo), | (1990). || 2, |||| in Advances in Neural Information Processing Systems|| In Touretzky, D., editor, ||||247| Fahlman, Scott E., ";;;;;;;;;;;;;;;;;;;;;;;
37| Visual hyperacuity: spatiotemporal interpolation in human vision. |||| 1981. || 213 | 451-477, ||| Proceedings of the Royal Society of London, B, ||||||1909| M. Fahle and T. Poggio. ;;;;;;;;;;;;;;;;;;;;;;;
369| The cascade correlation learning algorithm. | Morgan-Kauffman, | San Mateo, CA: |(San Mateo), | 1990. || 2, | pages 524-532. ||| Neural Information Systems|| In D. Touretzky, editor, ||||247| S. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
368| The cascade correlation learning algorithm. | Morgan-Kauffman, | San Mateo, CA: |(San Mateo), | 1990. ||2, | pages 524-532. ||| Neural Information Systems || In D. Touretzky, editor, ||||247| S. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
367| The Cascade-Correlation learning architecture. | Morgan Kaufmann. | San Mateo, CA: | 38 REFERENCES | 1990. || 2, | pages 524-532, ||| In [22], || In Touretzky, D., editor, ||||247| Scott E. Fahlman and Christian Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
366| The Cascade-Correlation Learning Architecture, | Morgan Kaufmann Publishers: | Los Altos, CA. |(San Mateo), | 1990. ||2, | pp 524-532, ||| Advances in Neural Information Processing || In Touretzky, D., editor, ||||247| S. Fahlmann, C. Lebiere, ;;;;;;;;;;;;;;;;;;;;;;;
365| The Cascade-Correlation Learning Architecture, | Morgan Kaufmann Publishers: | Los Altos, CA. |(San Mateo), | 1990. || 2, | pp 524-532, ||| Advances in Neural Information Processing|| In Touretzky, D., editor, ||||247| S. Fahlmann, C. Lebiere, ;;;;;;;;;;;;;;;;;;;;;;;
364| The cascade-correlation learning architecture. | Morgan Kaufmann, | Denver |(San Mateo), |1989, 1990.|| volume 2, | pages 524-532, ||| Advances in Neural Information Processing Systems, || In D. Touretzky, editor, ||||247| S. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
363| The cascade-correlation architecture. | Morgan Kauf mann, | San Mateo, CA, || 1990. || 2, | pages 524532. ||| Advances in Neural Information Processing Structures|| In D. S. Touretsky, editor, ||||247| S. E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
362| The cascade-correlation architecture. | Morgan Kauf mann, | San Mateo, CA, || 1990. ||2, | pages 524532. ||| Advances in Neural Information Processing Structures || In D. S. Touretsky, editor, ||||247| S. E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
361| The cascade-correlation learning architecture. | Morgan Kaufmann Publishers, | Los Altos CA. |(San Mateo), | (1990). ||2 |(pp. 524-532.). ||| Advances in Neural Information Processing Systems ||  In D.S. Touretzky (Ed.), ||||247| Fahlman, S. and Lebiere, C. ;;;;;;;;;;;;;;;;;;;;;;;
360| The Cascade-Correlation Learning Architecture. | Morgan Kaufmann Publishers, | San Mateo, CA: |(San Mateo), | 1990. || Vol 2, | 524-532, |||  Advance in Neural Information Processing Systems|| (Ed) In Touretzky, D. ||||247| Fahlman, S. E., and Lebiere, C. ;;;;;;;;;;;;;;;;;;;;;;;
36| Bond rating: A non-conservative application of neural networks. |||| 1988. || volume 2, | pages 443-450. | TR91-008 |Computer and Information Sciences, University of Florida | In International Joint Conference on Neural Networks, ||||||1908| Dutta, S. and Shekhar, S. ;;;;;;;;;;;;;;;;;;;;;;;
359| The Cascade-Correlation learning architecture. | Morgan Kaufmann. | San Mateo, CA: |(San Mateo), | 1990. || 2, | pages 524-532, ||| In [16], || In Touretzky, D., editor, ||||247| Scott E. Fahlman and Christian Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
358| The cascade-correlation learning architecture. | Morgen Kaufmann, | San Mateo, CA: |(San Mateo), | 1990. || 2. |||| Advances in Neural Information Processing Systems|| In D. S. Touretzky, editor, ||||247| S.E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
357| The cascade-correlation learning architecture. | Morgan Kaufmann, | San Mateo, CA: |(San Mateo), | 1990. || volume 2, | pages 524-532. ||| Advances in Neural Information Processing Systems, || In D. Touretzky, editor, ||||247| S. E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
356| The cascade-correlation learning architecture, | Morgan Kauffman, | San Mateo, CA: |(San Mateo), | 1990, || vol. 2, | pp. 524-532. ||| Advances in Neural Information Processing,|| D.S. Touretzky, (Ed.) ||||247| Fahlman, S.E. and Lebiere, C. ;;;;;;;;;;;;;;;;;;;;;;;
"355| ""The cascade correlation learning algorithm,"" | Morgan-Kauffman, | San Mateo, CA: |(San Mateo), | 1990. || 2, | pp. 524-532. ||| in Neural Information Systems|| Ed.,  D. Touretzky, ||||247| S. Fahlman and C. Lebiere, ";;;;;;;;;;;;;;;;;;;;;;;
"354| ""The cascade correlation learning algorithm,"" | Morgan-Kauffman, | San Mateo, CA: |(San Mateo), | 1990. || 2, | pp. 524-532. ||| in Neural Information Systems|| D. Touretzky, Ed,||||247| S. Fahlman and C. Lebiere, ";;;;;;;;;;;;;;;;;;;;;;;
353| The cascade-correlation learning architecture. | IEEE, Morgan Kaufmann. | San Mateo, CA, |(San Mateo), |1990. || 2, | pages 524-532, ||| Advances in Neural Information Processing Systems|| In D. S. Touretzky, editor, ||||247| S.E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
352| The cascade-correlation learning architecture. | IEEE, Morgan Kaufmann. | San Mateo, CA, |(San Mateo), |1990.|| 2, | pages 524-532, ||| Advances in Neural Information Processing Systems|| In D. S. Touretzky, editor, ||||247| S.E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
351| The Cascade-Correlation learning architecture. | Morgan Kaufmann. | San Mateo, CA: |(San Mateo), | 1990. || 2, | pages 524-532, ||| In [9], || In Touretzky, D., editor, ||||247| Scott E. Fahlman and Christian Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
350| The Cascade-Correlation learning architec-ture. | Morgan Kaufmann. | San Mateo, CA: |(San Mateo), | 1990. || 2, | pages 524-532, ||| In [13], || In Touretzky, D., editor, ||||247| Scott E. Fahlman and Christian Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
35| Fahle |||||||||| Proceedings of the Royal Society London B (in press). ||||||34| M. Dill and M. ;;;;;;;;;;;;;;;;;;;;;;;
349| The Cascade-Correlation learning architec-ture. | Morgan Kaufmann. | San Mateo, CA: |(San Mateo), | 1990. || 2, | pages 524-532, ||| In [13], || In Touretzky, D., editor, ||||247| Scott E. Fahlman and Christian Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
348| The Cascade-Correlation Learning Architecture, | Kaufmann Publishers, Inc., | Denver, Colorado, |(San Mateo), | (1990),|| 2, | pp. 524-532. ||| in NIPS 2, || Editors D. Touretzky, M. ||||247| S. E. Fahlman and C. Lebiere ;;;;;;;;;;;;;;;;;;;;;;;
347| The Cascade-Correlation Learning Architecture. | Morgan Kaufmann Publishers: | Los Altos, CA. |(San Mateo), | 1990. ||2. | pp. 524-532. ||| in Advances in Neural Information Processing || In Touretzky, D., editor, ||||247| Fahlmann, Scott, C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
346| The Cascade-Correlation Learning Architechture. | Morgan Kaufmann Publishers: | Los Altos, CA. |(San Mateo), | 1990. ||2. | pp. 524-532. ||| in Advances in Neural Information Processing || In Touretzky, D., editor, ||||247| Fahlmann, Scott, C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
345| The cascade-correlation learning architecture. | Morgan Kaufmann, | San Mateo, CA, |(San Mateo), | 1990. || volume 2, | pages 524-532. ||| Advances in Neural Information Processing Systems, || In Touretzky, D., editor, ||||247| Fahlman, S. E. and Lebiere, C. ;;;;;;;;;;;;;;;;;;;;;;;
"344| ""The cascade-correlation learning architecture,"" | Morgan Kaufmann, | San Mateo, CA., |(San Mateo), | 1989. || 2, | pp. 524-532, ||| in Ad vances in Neural Information Processing Systems II, ||  edited by D. Touretzky, ||||247| S.E. Fahlman and C. Lebiere, ";;;;;;;;;;;;;;;;;;;;;;;
343| The cascade-correlation learning architecture, | Morgan Kauffman, | San Mateo, CA: |(San Mateo), | 1990. || vol. 2, | pp. 524-532, ||| Advances in Neural Information Processing, || D.S. Touretzky, (Ed.) ||||247| Fahlman, S.E. and Lebiere, C. ;;;;;;;;;;;;;;;;;;;;;;;
342| The Cascade-Correlation Learning Architecture. | Morgan Kaufmann. | San Mateo: |(San Mateo), | (1990),|| 2, | 524-532. ||| In Advances in Neural Information Processing Systems II (Denver 1989), || ed. D.S. Touretzky, ||||247| Fahlman, S.E. and Lebiere C. ;;;;;;;;;;;;;;;;;;;;;;;
341| The cascade-correlation learning architecture. | Morgan Kaufmann. | San Mateo, CA, |(San Mateo), |1990. || volume 2, | pages 524-532, ||| Advances in Neural Information Processing Systems, || In D. S. Touretzky, editor, ||||247| S. E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
340| The cascade-correlation learning architecture. | Morgan Kaufmann. | San Mateo, CA,|(San Mateo), | 1990. || volume 2, | pages 524-532, ||| Advances in Neural Information Processing Systems, || In D. S. Touretzky, editor, ||||247| S. E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
34| Fahle|||||||||| Proceedings of the Royal Society London B (in press). ||||||34| M. Dill and M. ;;;;;;;;;;;;;;;;;;;;;;;
339| The cascade-correlation learning architecture. | Morgan Kaufmann. | San Mateo,|(San Mateo), | 1990. || volume 2, | pages 524-532, ||| Advances in Neural Information Processing Systems, ||  In D.S. Touretzky, editor, ||||247| S.E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
338| The cascade-correlation learning architecture.| Morgan Kaufmann. | San Mateo,|(San Mateo), | 1990. || volume 2, | pages 524-532, ||| Advances in Neural Information Processing Systems, || In D. Touretzky, editor, ||||247| S.E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
"337| ""The Cascade Correlation Architecture"", |(Morgan Kaufman, | San Mateo, CA)  |(San Mateo), | 1990. || 2 |P.524-532. ||| Advances in Neural Information Processing Systems|| in D. Touretzky (ed.), ||||247| S. Fahlman and C. Libiere, ";;;;;;;;;;;;;;;;;;;;;;;
336| The Cascade-Correlation Learning Architechture. | Morgan Kaufmann Publishers: | Los Altos, CA. |(San Mateo), | 1990. || 2 .| pp. 524-532. ||| in Advances in Neural Information Processing|| In Touretzky, D., editor, ||||247| Fahlmann, Scott, C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
335| The cascade-correlation learning architecture. | Morgan Kauffman Inc., | San Mateo, CA: |(San Mateo), | 1990. || volume 2. |||| Neural Information Processing Systems,|| In D. Touretzky, editor, ||||247| S. E. Fahlman and C. Lebiere. ;;;;;;;;;;;;;;;;;;;;;;;
